date,close,support,resistance,atr14,buffer,support_hit_h1,support_d2h_h1,resist_hit_h1,resist_d2h_h1,support_hit_h3,support_d2h_h3,resist_hit_h3,resist_d2h_h3,support_hit_h5,support_d2h_h5,resist_hit_h5,resist_d2h_h5
1970-01-01 00:00:00.000001532,58413.44,40753.88,67000.0,3069.344510434229,116.82688,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001533,60575.89,40753.88,67000.0,3184.31990254607,121.15178,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001534,62253.71,40753.88,67000.0,3157.2391952213507,124.50742,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001535,61859.19,41410.17,67000.0,3052.168538419826,123.71838000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001536,61299.8,43283.03,67000.0,3009.866499961267,122.59960000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001537,60911.11,46891.0,67000.0,3011.500321392605,121.82222,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001538,63219.99,46891.0,67000.0,3056.7731555788478,126.43998,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001539,62896.48,46891.0,67000.0,3061.092215894644,125.79296000000001,0,,0,,0,,0,,0,,1,5.0
1970-01-01 00:00:00.000001540,61395.01,49022.4,67000.0,3014.5356290450263,122.79002000000001,0,,0,,0,,0,,0,,1,4.0
1970-01-01 00:00:00.000001541,60937.12,50382.41,67000.0,2933.1202269703817,121.87424000000001,0,,0,,0,,1,3.0,0,,1,3.0
1970-01-01 00:00:00.000001542,61470.61,53357.0,67000.0,2831.503782186783,122.94122,0,,0,,0,,1,2.0,0,,1,2.0
1970-01-01 00:00:00.000001543,63273.59,53617.61,67000.0,2769.5085120305844,126.54718,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001544,67525.83,53661.67,67000.0,2894.2164754569712,135.05166,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001545,66947.66,53879.0,67789.0,2851.9045843529025,133.89532,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001546,64882.43,53879.0,68524.25,3089.4185426134095,129.76486,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001547,64774.26,53879.0,69000.0,2975.893646712452,129.54852,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001548,64122.23,54167.19,69000.0,2989.951243375848,128.24446,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001549,64380.0,56818.05,69000.0,2893.5104402775733,128.76,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000001550,65519.1,56850.0,69000.0,2827.848265972032,131.0382,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001551,63606.74,57820.0,69000.0,2840.274818402602,127.21348,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001552,60058.87,57820.0,69000.0,2997.6294742309874,120.11774000000001,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001553,60344.87,57820.0,69000.0,2959.743797500203,120.68974000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001554,56891.62,57820.0,69000.0,3069.8863833930454,113.78324,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001555,58052.24,56474.26,69000.0,3044.894498864971,116.10448,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001556,59707.51,55600.0,69000.0,3005.40203466033,119.41502000000001,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001557,58622.02,55600.0,69000.0,2900.952603613164,117.24404,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001558,56247.18,55600.0,69000.0,2967.5988462122236,112.49436,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001559,57541.27,55600.0,69000.0,2947.983928625636,115.08254,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001560,57138.29,55317.0,69000.0,2872.985076580948,114.27658000000001,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001561,58960.36,55317.0,69000.0,2839.121856825166,117.92072,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001562,53726.53,55317.0,69000.0,3039.89886705194,107.45306,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001563,54721.03,53500.0,69000.0,2942.0489479768016,109.44206,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001564,57274.88,53500.0,69000.0,3031.0747374070306,114.54975999999999,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000001565,57776.25,53256.64,69000.0,2971.662256163672,115.55250000000001,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001566,56950.56,53256.64,69000.0,2995.217809294838,113.90111999999999,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001567,57184.07,53256.64,69000.0,2966.669394345207,114.36814,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001568,56480.34,53256.64,69000.0,2868.8858661776926,112.96068,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001569,53601.05,53256.64,69000.0,3086.8225900221432,107.2021,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001570,49152.47,51680.0,69000.0,3713.3924050205615,98.30494,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001571,49396.33,42000.3,69000.0,3588.9958046619504,98.79266000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001572,50441.92,42000.3,69000.0,3603.4325329003827,100.88383999999999,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001573,50588.95,42000.3,69000.0,3481.515209121784,101.1779,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001574,50471.19,42000.3,69000.0,3418.5498370416567,100.94238,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001575,47545.59,42000.3,69000.0,3422.7791343958243,95.09118,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001576,47140.54,42000.3,69000.0,3412.0806247961227,94.28108,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001577,49389.99,42000.3,66401.82,3363.697008739257,98.77998,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001578,50053.9,42000.3,66401.82,3276.2186509721673,100.10780000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001579,46702.75,42000.3,66401.82,3364.8616044741557,93.4055,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001580,48343.28,42000.3,66401.82,3296.686489868859,96.68656,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001581,48864.98,42000.3,66401.82,3272.1374548782264,97.72996,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001582,47632.38,42000.3,63617.31,3175.9440652440676,95.26476,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001583,46131.2,42000.3,60976.0,3130.5166320123485,92.2624,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001584,46834.48,42000.3,60976.0,3042.0775868686096,93.66896000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001585,46681.23,42000.3,60029.76,2960.0077592351377,93.36246000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001586,46914.16,42000.3,60029.76,2889.915776432628,93.82832,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001587,48889.88,42000.3,60029.76,2876.2760781160114,97.77976,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001588,48588.16,42000.3,59444.0,2753.274929679153,97.17632,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001589,50838.81,42000.3,59398.9,2803.3681489877854,101.67762,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001590,50820.0,42000.3,59398.9,2704.9539954886577,101.64,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001591,50399.66,42000.3,59398.9,2584.1651386680396,100.79932000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001592,50775.49,42000.3,59176.99,2533.010485906037,101.55098,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001593,50701.44,42000.3,59176.99,2469.1525940556057,101.40288000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001594,47543.74,42000.3,59176.99,2535.0016944802055,95.08748,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001595,46464.66,42000.3,59176.99,2499.7937163030483,92.92932,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001596,47120.87,42000.3,59176.99,2464.094165138545,94.24174000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001597,46216.93,42000.3,59053.55,2493.106010485792,92.43386,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001598,47722.65,42000.3,57600.0,2439.7598668796636,95.4453,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001599,47286.18,42000.3,57600.0,2360.919876388259,94.57236,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000001600,46446.1,42000.3,53859.1,2326.1398852176694,92.8922,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001601,45832.01,45456.0,52088.0,2306.9541791306933,91.66402000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001602,43451.13,45456.0,52088.0,2468.600309192787,86.90226,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001603,43082.31,42500.0,52088.0,2391.2302871075876,86.16462,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001604,41566.48,42430.58,52088.0,2401.5588380284744,83.13296000000001,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001605,41679.74,40610.0,52088.0,2358.5189210264407,83.35947999999999,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001606,41864.62,40501.0,52088.0,2303.387569524552,83.72924,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001607,41822.49,40501.0,52088.0,2324.4670288442267,83.64498,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001608,42729.29,39650.0,52088.0,2289.224383926782,85.45858,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001609,43902.66,39650.0,52088.0,2259.422642217726,87.80532000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001610,42560.11,39650.0,52088.0,2254.376739202174,85.12022,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001611,43059.96,39650.0,52088.0,2216.4091149734477,86.11992,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001612,43084.29,39650.0,52088.0,2147.0227496182015,86.16858,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001613,43071.66,39650.0,52088.0,2057.4646960740442,86.14332,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000001614,42201.62,39650.0,52088.0,2027.3429320687555,84.40324000000001,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001615,42352.12,39650.0,52088.0,1985.4612940638444,84.70424000000001,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001616,41660.01,39650.0,52088.0,1945.111915916427,83.32002,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001617,40680.91,39650.0,52088.0,2017.0103504938254,81.36182000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001618,36445.31,39650.0,52088.0,2277.191754029981,72.89062,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001619,35071.42,35440.45,52088.0,2316.4794858849823,70.14283999999999,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001620,36244.55,34008.0,52088.0,2286.5873797503405,72.48910000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001621,36660.35,34008.0,52088.0,2454.176138339602,73.3207,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001622,36958.32,32917.17,52088.0,2410.6021284582016,73.91664,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001623,36809.34,32917.17,52088.0,2430.2269764254734,73.61868,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001624,37160.1,32917.17,50704.05,2380.0293352522253,74.3202,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001625,37716.56,32917.17,48548.26,2341.8122398770665,75.43312,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001626,38166.84,32917.17,48548.26,2278.2756513144186,76.33368,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001627,37881.76,32917.17,48548.26,2187.5152476491035,75.76352,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001628,38466.9,32917.17,47990.0,2182.0777299598817,76.9338,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001629,38694.59,32917.17,47990.0,2116.586463534176,77.38918,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001630,36896.36,32917.17,47570.0,2127.4710018531637,73.79272,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001631,37311.61,32917.17,47557.54,2056.7230731493664,74.62322,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001632,41574.25,32917.17,47070.0,2248.7857107815544,83.1485,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001633,41382.59,32917.17,44500.0,2164.635302868586,82.76518,0,,0,,0,,1,2.0,0,,1,2.0
1970-01-01 00:00:00.000001634,42380.87,32917.17,44500.0,2119.97849552083,84.76174,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001635,43839.99,32917.17,44500.0,2172.455031555057,87.67998,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001636,44042.99,32917.17,44500.5,2219.13681501541,88.08597999999999,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001637,44372.72,32917.17,45492.0,2180.7041853714522,88.74544,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001638,43495.44,32917.17,45492.0,2214.010314987777,86.99088,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001639,42373.73,32917.17,45821.0,2197.401721060078,84.74746,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001640,42217.87,32917.17,45821.0,2139.7737409843585,84.43574000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001641,42053.66,32917.17,45821.0,2050.5041880569042,84.10732000000002,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001642,42535.94,32917.17,45821.0,1996.3138889099828,85.07188000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001643,44544.86,32917.17,45821.0,2019.7464682735556,89.08972,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001644,43873.56,32917.17,45821.0,1964.2624348254446,87.74712,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001645,40515.7,32917.17,45821.0,2116.207975195056,81.03139999999999,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001646,39974.44,32917.17,45821.0,2072.8988341096947,79.94888,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001647,40079.17,32917.17,45821.0,1982.3553459590023,80.15834,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001648,38386.89,32917.17,45821.0,1992.5756783905024,76.77378,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001649,37008.16,32917.17,45821.0,2042.7024156483235,74.01632000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001650,38230.33,32917.17,45821.0,2045.295100244872,76.46066,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001651,37250.01,32917.17,45821.0,2057.2840216559525,74.50002,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001652,38327.21,35507.01,45821.0,2304.6723058233847,76.65442,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001653,39219.17,34322.28,45821.0,2259.278569693143,78.43834,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001654,39116.72,34322.28,45821.0,2224.7065290007754,78.23344,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001655,37699.07,34322.28,45821.0,2269.7774912150057,75.39814,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001656,43160.0,34322.28,45821.0,2591.6269561282197,86.32000000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001657,44421.2,34322.28,45821.0,2559.2978878333465,88.8424,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001658,43892.98,34322.28,45821.0,2524.0558958452507,87.78596,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001659,42454.0,34322.28,45821.0,2505.826188999162,84.908,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001660,39148.66,34322.28,45821.0,2610.9314612135076,78.29732000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001661,39397.96,34322.28,45821.0,2510.5542139839717,78.79592,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001662,38420.81,34322.28,45821.0,2445.8931986994025,76.84161999999999,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001663,37988.0,34322.28,45821.0,2442.084398792302,75.976,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001664,38730.63,34322.28,45821.0,2374.3947988785662,77.46126,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001665,41941.71,34322.28,45821.0,2486.0530275300976,83.88342,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001666,39422.0,34322.28,45821.0,2558.4706684208045,78.84400000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001667,38729.57,34322.28,45821.0,2519.484192105033,77.45914,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001668,38807.36,34322.28,45821.0,2398.5346069546736,77.61472,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001669,37777.34,34322.28,45400.0,2350.888563600768,75.55467999999999,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001670,39671.37,34322.28,45400.0,2353.8336662007137,79.34274,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001671,39280.33,34322.28,45400.0,2313.508404329234,78.56066,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001672,41114.0,34322.28,45400.0,2354.6520897342884,82.22800000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001673,40917.9,34322.28,45400.0,2256.3783690389823,81.8358,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001674,41757.51,34322.28,45400.0,2251.6356283933405,83.51502,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001675,42201.13,34322.28,45400.0,2155.1409406509592,84.40226,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001676,41262.11,34322.28,45400.0,2100.1494448901767,82.52422,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001677,41002.25,34322.28,45400.0,2027.0159131123069,82.00450000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001678,42364.13,34322.28,45400.0,2059.764062175713,84.72825999999999,0,,0,,0,,0,,0,,1,5.0
1970-01-01 00:00:00.000001679,42882.76,34322.28,45400.0,2003.6730577345907,85.76552000000001,0,,0,,0,,0,,0,,1,4.0
1970-01-01 00:00:00.000001680,43991.46,34322.28,45400.0,1979.1556964678343,87.98292000000001,0,,0,,0,,1,3.0,0,,1,3.0
1970-01-01 00:00:00.000001681,44313.16,34322.28,45400.0,1946.0117181487033,88.62632,0,,0,,0,,1,2.0,0,,1,2.0
1970-01-01 00:00:00.000001682,44511.27,34322.28,45400.0,1858.51230970951,89.02253999999999,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001683,46827.76,37000.0,45400.0,1909.871430444545,93.65552000000001,0,,0,,0,,0,,0,,1,4.0
1970-01-01 00:00:00.000001684,47122.21,37000.0,46999.0,1882.4720425556488,94.24442,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000001685,47434.8,37000.0,48189.84,1829.839753801674,94.8696,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001686,47067.99,37155.0,48189.84,1788.7654856729832,94.13598,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001687,45510.34,37155.0,48189.84,1832.4250938391988,91.02068,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001688,46283.49,37155.0,48189.84,1881.5440157078272,92.56698,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001689,45811.0,37155.0,48189.84,1860.9337288715537,91.622,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001690,46407.35,37155.0,48189.84,1864.666319666443,92.8147,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001691,46580.51,37155.0,48189.84,1858.09801111884,93.16102000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001692,45497.55,37155.0,48189.84,1857.2474388960661,90.99510000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001693,43170.47,37155.0,48189.84,1895.0254789749185,86.34094,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001694,43444.19,37555.0,48189.84,1843.4979447624244,86.88838000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001695,42252.01,37555.0,48189.84,1844.9252344222514,84.50402000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001696,42753.97,37555.0,48189.84,1761.3248605349474,85.50794,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001697,42158.85,37555.0,48189.84,1745.6802276395942,84.3177,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001698,39530.45,37555.0,48189.84,1850.6109256653376,79.06089999999999,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001699,40074.94,37555.0,48189.84,1821.5937166892422,80.14988000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001700,41147.79,37555.0,48189.84,1832.3920226400105,82.29558,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001701,39942.38,38098.33,48189.84,1840.6540210228668,79.88476,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001702,40551.9,38828.48,48189.84,1788.0330195212334,81.1038,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001703,40378.71,39200.0,48189.84,1711.5878038411452,80.75742,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001704,39678.12,39200.0,48189.84,1664.295817852492,79.35624000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001705,40801.13,39200.0,48189.84,1729.7189737201713,81.60226,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001706,41493.18,38536.51,48189.84,1691.0961898830162,82.98636,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001707,41358.19,38536.51,48189.84,1668.8036048913723,82.71638,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000001708,40480.01,38536.51,48189.84,1779.9604902562744,80.96002,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000001709,39709.18,38536.51,48189.84,1768.3961695236833,79.41836,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001710,39441.6,38536.51,48189.84,1691.725014557706,78.8832,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001711,39450.13,38536.51,48189.84,1643.0575135178697,78.90026,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001712,40426.08,38536.51,48189.84,1698.267691123736,80.85216000000001,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001713,38112.65,38200.0,48189.84,1798.037856043469,76.2253,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001714,39235.72,37702.26,48189.84,1783.421580611793,78.47144,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001715,39742.07,37702.26,48096.47,1762.5486105680932,79.48414,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001716,38596.11,37702.26,47700.22,1761.670138384658,77.19222,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001717,37630.8,37702.26,47600.0,1722.7779856428967,75.2616,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001718,38468.35,37578.2,47444.11,1691.7667009541187,76.9367,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001719,38525.16,37386.38,47444.11,1650.5933651716814,77.05032000000001,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000001720,37728.95,37386.38,47444.11,1613.6731248022757,75.4579,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000001721,39690.0,37386.38,47200.0,1666.5371873163986,79.38,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001722,36552.97,37386.38,47200.0,1852.756673936656,73.10594,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001723,36013.77,35571.9,45507.14,1821.6761972268946,72.02754,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001724,35472.39,35258.0,43970.62,1788.7921831392596,70.94478,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001725,34038.4,34785.0,43970.62,1789.6120272007413,68.0768,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001726,30076.31,33713.95,43410.3,1962.4840252578313,60.152620000000006,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001727,31017.1,30033.33,43410.3,2031.491594882272,62.0342,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001728,29103.94,29730.4,42976.0,2199.070052390681,58.207879999999996,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000001729,29029.75,27785.0,42976.0,2295.0650486484897,58.0595,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001730,29287.05,26700.0,42976.0,2297.6818308878833,58.5741,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001731,30086.74,26700.0,42976.0,2255.938128681606,60.173480000000005,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001732,31328.89,26700.0,42976.0,2236.2282623472056,62.65778,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001733,29874.01,26700.0,42976.0,2236.6305293224054,59.74802,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001734,30444.93,26700.0,42976.0,2172.4419200850907,60.88986,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001735,28715.32,26700.0,42976.0,2164.0903543647273,57.430640000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001736,30319.23,26700.0,42976.0,2141.9267576243897,60.63846,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000001737,29201.01,26700.0,42976.0,2135.169846365505,58.40202,0,,0,,0,,0,,0,,0,
